"Date...Time","Temperature...C.","Group","Tempc","DateTime"
"11/23/2021 9:00",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-23 09:00:00
"11/23/2021 9:30",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 09:30:00
"11/23/2021 10:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 10:00:00
"11/23/2021 10:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-23 10:30:00
"11/23/2021 11:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 11:00:00
"11/23/2021 11:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-23 11:30:00
"11/23/2021 12:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 12:00:00
"11/23/2021 12:30",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 12:30:00
"11/23/2021 13:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 13:00:00
"11/23/2021 13:30",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 13:30:00
"11/23/2021 14:00",-3.5,"3_U_2_Ibutton_Feb_23.csv",-3.5,2021-11-23 14:00:00
"11/23/2021 14:30",-3.5,"3_U_2_Ibutton_Feb_23.csv",-3.5,2021-11-23 14:30:00
"11/23/2021 15:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 15:00:00
"11/23/2021 15:30",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 15:30:00
"11/23/2021 16:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 16:00:00
"11/23/2021 16:30",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 16:30:00
"11/23/2021 17:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 17:00:00
"11/23/2021 17:30",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 17:30:00
"11/23/2021 18:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 18:00:00
"11/23/2021 18:30",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 18:30:00
"11/23/2021 19:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 19:00:00
"11/23/2021 19:30",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 19:30:00
"11/23/2021 20:00",-4,"3_U_2_Ibutton_Feb_23.csv",-4,2021-11-23 20:00:00
"11/23/2021 20:30",-4.5,"3_U_2_Ibutton_Feb_23.csv",-4.5,2021-11-23 20:30:00
"11/23/2021 21:00",-4.5,"3_U_2_Ibutton_Feb_23.csv",-4.5,2021-11-23 21:00:00
