STATE,SITE_ID,SITE_NAME,TREE_NUMBER,SPECIES,DBH_CM,COMMENTS,CROWN_CLASS,LOWER_HALF_EXIT_HOLES,LOWER_HALF_BARK_SPLITS,LOWER_HALF_WOODPECKER_FEEDING_DAMAGE,LOWER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_WOODPECKER_FEEDING_DAMAGE,OBSERVATION_DATE,ORIGIN,POINT_X,POINT_Y
Michigan,"2,120",HNFPR,"2,909",black ash,11.2,,3,No,Yes,No,20-Nov,10-Jan,Yes,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,910",black ash,7.6,,2,No,Yes,No,20-Nov,20-Nov,No,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,911",black ash,12.1,,4,No,No,No,20-Nov,10-Jan,No,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,912",black ash,8.1,,2,No,No,No,0,0,No,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,914",black ash,9.5,,3,No,No,No,0,0,Yes,"8/30/2012, 8:00 PM",Research,-83.47,44.57
Michigan,"2,120",HNFPR,"2,915",black ash,13.1,,4,No,No,Yes,20-Nov,0,Yes,"8/30/2012, 8:00 PM",Research,-83.47,44.57
Michigan,"2,120",HNFPR,"2,916",black ash,9.8,,3,No,No,No,10-Jan,0,Yes,"8/30/2012, 8:00 PM",Research,-83.47,44.57
Michigan,"2,120",HNFPR,"2,917",black ash,11.9,,4,No,No,No,20-Nov,0,Yes,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,918",black ash,12.5,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,120",HNFPR,"2,919",black ash,11.8,,4,Yes,No,Yes,20-Nov,10-Jan,Yes,"8/30/2012, 8:00 PM",Research,-83.46,44.57
Michigan,"2,416",HIANF-Black Point,12,green ash,8.89,,1,No,No,No,0,0,Yes,"8/21/2013, 8:00 PM",,-84.93,46.03
Michigan,"2,416",HIANF-Black Point,1,green ash,10.92,null,2,No,No,No,10-Jan,0,No,"8/21/2013, 8:00 PM",,-84.93,46.03
Michigan,"2,416",HIANF-Black Point,2,green ash,29.21,null,3,No,No,No,10-Jan,10-Jan,No,"8/21/2013, 8:00 PM",,-84.93,46.03
Michigan,"2,416",HIANF-Black Point,3,black ash,24.64,,4,No,No,No,10-Jan,10-Jan,No,"8/21/2013, 8:00 PM",,-84.93,46.03
Michigan,"2,416",HIANF-Black Point,4,green ash,12.19,,2,No,No,No,0,0,No,"8/21/2013, 8:00 PM",,-84.93,46.03
Michigan,"2,416",HIANF-Black Point,5,green ash,16.76,,2,No,No,No,0,10-Jan,No,"8/21/2013, 8:00 PM",,-84.93,46.03
