No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit
332,11/17/2021,16:26:05,0,-1.8,K,Deg-C,-2.4,K,Deg-C
333,11/17/2021,16:26:06,0,-1.8,K,Deg-C,-2.4,K,Deg-C
334,11/17/2021,16:26:07,0,-1.8,K,Deg-C,-2.5,K,Deg-C
335,11/17/2021,16:26:08,0,-1.8,K,Deg-C,-2.5,K,Deg-C
336,11/17/2021,16:26:09,0,-1.8,K,Deg-C,-2.5,K,Deg-C
337,11/17/2021,16:26:10,0,-1.8,K,Deg-C,-2.6,K,Deg-C
338,11/17/2021,16:26:11,0,-1.8,K,Deg-C,-2.6,K,Deg-C
339,11/17/2021,16:26:12,0,-1.8,K,Deg-C,-2.6,K,Deg-C
340,11/17/2021,16:26:13,0,-1.8,K,Deg-C,-2.7,K,Deg-C
341,11/17/2021,16:26:14,0,-1.8,K,Deg-C,-2.7,K,Deg-C
342,11/17/2021,16:26:15,0,-1.8,K,Deg-C,-2.7,K,Deg-C
343,11/17/2021,16:26:16,0,-1.9,K,Deg-C,-2.7,K,Deg-C
344,11/17/2021,16:26:17,0,-1.9,K,Deg-C,-2.7,K,Deg-C
345,11/17/2021,16:26:18,0,-1.9,K,Deg-C,-2.7,K,Deg-C
346,11/17/2021,16:26:19,0,-1.9,K,Deg-C,-2.7,K,Deg-C
347,11/17/2021,16:26:20,0,-1.9,K,Deg-C,-2.7,K,Deg-C
348,11/17/2021,16:26:21,0,-1.9,K,Deg-C,-2.7,K,Deg-C
349,11/17/2021,16:26:22,0,-1.9,K,Deg-C,-2.7,K,Deg-C
350,11/17/2021,16:26:23,0,-1.9,K,Deg-C,-2.6,K,Deg-C
351,11/17/2021,16:26:24,0,-1.9,K,Deg-C,-2.6,K,Deg-C
352,11/17/2021,16:26:25,0,-1.9,K,Deg-C,-2.6,K,Deg-C
353,11/17/2021,16:26:26,0,-2,K,Deg-C,-2.6,K,Deg-C
354,11/17/2021,16:26:27,0,-2,K,Deg-C,-2.7,K,Deg-C
355,11/17/2021,16:26:28,0,-2,K,Deg-C,-2.7,K,Deg-C
356,11/17/2021,16:26:29,0,-2,K,Deg-C,-2.7,K,Deg-C
357,11/17/2021,16:26:30,0,-2,K,Deg-C,-2.7,K,Deg-C
358,11/17/2021,16:26:31,0,-2,K,Deg-C,-2.7,K,Deg-C
359,11/17/2021,16:26:32,0,-2,K,Deg-C,-2.7,K,Deg-C
360,11/17/2021,16:26:33,0,-2.1,K,Deg-C,-2.8,K,Deg-C
361,11/17/2021,16:26:34,0,-2.1,K,Deg-C,-2.9,K,Deg-C
362,11/17/2021,16:26:35,0,-2.1,K,Deg-C,-2.9,K,Deg-C
363,11/17/2021,16:26:36,0,-2.1,K,Deg-C,-2.9,K,Deg-C
364,11/17/2021,16:26:37,0,-2.1,K,Deg-C,-2.9,K,Deg-C
365,11/17/2021,16:26:38,0,-2.1,K,Deg-C,-3,K,Deg-C
366,11/17/2021,16:26:39,0,-2.1,K,Deg-C,-3,K,Deg-C
367,11/17/2021,16:26:40,0,-2.1,K,Deg-C,-3,K,Deg-C
368,11/17/2021,16:26:41,0,-2.2,K,Deg-C,-3,K,Deg-C
369,11/17/2021,16:26:42,0,-2.2,K,Deg-C,-3,K,Deg-C
370,11/17/2021,16:26:43,0,-2.2,K,Deg-C,-3.1,K,Deg-C
371,11/17/2021,16:26:44,0,-2.2,K,Deg-C,-3.1,K,Deg-C
372,11/17/2021,16:26:45,0,-2.2,K,Deg-C,-3.1,K,Deg-C
373,11/17/2021,16:26:46,0,-2.2,K,Deg-C,-3.1,K,Deg-C
374,11/17/2021,16:26:47,0,-2.2,K,Deg-C,-3.1,K,Deg-C
375,11/17/2021,16:26:48,0,-2.3,K,Deg-C,-3.1,K,Deg-C
376,11/17/2021,16:26:49,0,-2.3,K,Deg-C,-3.1,K,Deg-C
377,11/17/2021,16:26:50,0,-2.3,K,Deg-C,-3.1,K,Deg-C
378,11/17/2021,16:26:51,0,-2.3,K,Deg-C,-3.1,K,Deg-C
379,11/17/2021,16:26:52,0,-2.3,K,Deg-C,-3.1,K,Deg-C
380,11/17/2021,16:26:53,0,-2.3,K,Deg-C,-3.2,K,Deg-C
381,11/17/2021,16:26:54,0,-2.3,K,Deg-C,-3.2,K,Deg-C
382,11/17/2021,16:26:55,0,-2.3,K,Deg-C,-3.2,K,Deg-C
383,11/17/2021,16:26:56,0,-2.4,K,Deg-C,-3.2,K,Deg-C
384,11/17/2021,16:26:57,0,-2.4,K,Deg-C,-3.2,K,Deg-C
385,11/17/2021,16:26:58,0,-2.4,K,Deg-C,-3.2,K,Deg-C
386,11/17/2021,16:26:59,0,-2.4,K,Deg-C,-3.2,K,Deg-C
387,11/17/2021,16:27:00,0,-2.4,K,Deg-C,-3.2,K,Deg-C
388,11/17/2021,16:27:01,0,-2.4,K,Deg-C,-3.2,K,Deg-C
389,11/17/2021,16:27:02,0,-2.5,K,Deg-C,-3.2,K,Deg-C
390,11/17/2021,16:27:03,0,-2.5,K,Deg-C,-3.3,K,Deg-C
391,11/17/2021,16:27:04,0,-2.5,K,Deg-C,-3.3,K,Deg-C
392,11/17/2021,16:27:05,0,-2.5,K,Deg-C,-3.3,K,Deg-C
393,11/17/2021,16:27:06,0,-2.5,K,Deg-C,-3.3,K,Deg-C
394,11/17/2021,16:27:07,0,-2.5,K,Deg-C,-3.3,K,Deg-C
395,11/17/2021,16:27:08,0,-2.5,K,Deg-C,-3.4,K,Deg-C
396,11/17/2021,16:27:09,0,-2.5,K,Deg-C,-3.4,K,Deg-C
397,11/17/2021,16:27:10,0,-2.6,K,Deg-C,-3.4,K,Deg-C
398,11/17/2021,16:27:11,0,-2.6,K,Deg-C,-3.4,K,Deg-C
399,11/17/2021,16:27:12,0,-2.6,K,Deg-C,-3.4,K,Deg-C
400,11/17/2021,16:27:13,0,-2.6,K,Deg-C,-3.4,K,Deg-C
401,11/17/2021,16:27:14,0,-2.6,K,Deg-C,-3.4,K,Deg-C
402,11/17/2021,16:27:15,0,-2.6,K,Deg-C,-3.4,K,Deg-C
403,11/17/2021,16:27:16,0,-2.7,K,Deg-C,-3.4,K,Deg-C
404,11/17/2021,16:27:17,0,-2.7,K,Deg-C,-3.4,K,Deg-C
405,11/17/2021,16:27:18,0,-2.7,K,Deg-C,-3.4,K,Deg-C
406,11/17/2021,16:27:19,0,-2.7,K,Deg-C,-3.3,K,Deg-C
407,11/17/2021,16:27:20,0,-2.7,K,Deg-C,-3.4,K,Deg-C
408,11/17/2021,16:27:21,0,-2.7,K,Deg-C,-3.4,K,Deg-C
409,11/17/2021,16:27:22,0,-2.7,K,Deg-C,-3.4,K,Deg-C
410,11/17/2021,16:27:23,0,-2.7,K,Deg-C,-3.4,K,Deg-C
411,11/17/2021,16:27:24,0,-2.7,K,Deg-C,-3.4,K,Deg-C
412,11/17/2021,16:27:25,0,-2.7,K,Deg-C,-3.4,K,Deg-C
413,11/17/2021,16:27:26,0,-2.8,K,Deg-C,-3.4,K,Deg-C
414,11/17/2021,16:27:27,0,-2.8,K,Deg-C,-3.4,K,Deg-C
415,11/17/2021,16:27:28,0,-2.8,K,Deg-C,-3.5,K,Deg-C
416,11/17/2021,16:27:29,0,-2.8,K,Deg-C,-3.5,K,Deg-C
417,11/17/2021,16:27:30,0,-2.8,K,Deg-C,-3.5,K,Deg-C
418,11/17/2021,16:27:31,0,-2.8,K,Deg-C,-3.5,K,Deg-C
419,11/17/2021,16:27:32,0,-2.8,K,Deg-C,-3.5,K,Deg-C
420,11/17/2021,16:27:33,0,-2.9,K,Deg-C,-3.5,K,Deg-C
421,11/17/2021,16:27:34,0,-2.9,K,Deg-C,-3.5,K,Deg-C
422,11/17/2021,16:27:35,0,-2.9,K,Deg-C,-3.5,K,Deg-C
423,11/17/2021,16:27:36,0,-2.9,K,Deg-C,-3.5,K,Deg-C
424,11/17/2021,16:27:37,0,-2.9,K,Deg-C,-3.5,K,Deg-C
425,11/17/2021,16:27:38,0,-2.9,K,Deg-C,-3.5,K,Deg-C
426,11/17/2021,16:27:39,0,-2.9,K,Deg-C,-3.5,K,Deg-C
427,11/17/2021,16:27:40,0,-2.9,K,Deg-C,-3.6,K,Deg-C
428,11/17/2021,16:27:41,0,-2.9,K,Deg-C,-3.6,K,Deg-C
429,11/17/2021,16:27:42,0,-2.9,K,Deg-C,-3.6,K,Deg-C
430,11/17/2021,16:27:43,0,-2.9,K,Deg-C,-3.6,K,Deg-C
431,11/17/2021,16:27:44,0,-2.9,K,Deg-C,-3.7,K,Deg-C
432,11/17/2021,16:27:45,0,-3,K,Deg-C,-3.7,K,Deg-C
433,11/17/2021,16:27:46,0,-3,K,Deg-C,-3.7,K,Deg-C
434,11/17/2021,16:27:47,0,-3,K,Deg-C,-3.7,K,Deg-C
435,11/17/2021,16:27:48,0,-3,K,Deg-C,-3.8,K,Deg-C
436,11/17/2021,16:27:49,0,-3,K,Deg-C,-3.8,K,Deg-C
437,11/17/2021,16:27:50,0,-3,K,Deg-C,-3.8,K,Deg-C
438,11/17/2021,16:27:51,0,-3,K,Deg-C,-3.9,K,Deg-C
439,11/17/2021,16:27:52,0,-3,K,Deg-C,-3.9,K,Deg-C
440,11/17/2021,16:27:53,0,-3.1,K,Deg-C,-3.9,K,Deg-C
441,11/17/2021,16:27:54,0,-3.1,K,Deg-C,-4,K,Deg-C
442,11/17/2021,16:27:55,0,-3.1,K,Deg-C,-4,K,Deg-C
443,11/17/2021,16:27:56,0,-3.1,K,Deg-C,-4,K,Deg-C
444,11/17/2021,16:27:57,0,-3.1,K,Deg-C,-4,K,Deg-C
445,11/17/2021,16:27:58,0,-3.1,K,Deg-C,-4.1,K,Deg-C
446,11/17/2021,16:27:59,0,-3.2,K,Deg-C,-4.1,K,Deg-C
447,11/17/2021,16:28:00,0,-3.1,K,Deg-C,-4.1,K,Deg-C
448,11/17/2021,16:28:01,0,-3.2,K,Deg-C,-4.1,K,Deg-C
449,11/17/2021,16:28:02,0,-3.2,K,Deg-C,-4.1,K,Deg-C
450,11/17/2021,16:28:03,0,-3.2,K,Deg-C,-4.2,K,Deg-C
451,11/17/2021,16:28:04,0,-3.2,K,Deg-C,-4.2,K,Deg-C
452,11/17/2021,16:28:05,0,-3.2,K,Deg-C,-4.2,K,Deg-C
453,11/17/2021,16:28:06,0,-3.3,K,Deg-C,-4.2,K,Deg-C
454,11/17/2021,16:28:07,0,-3.3,K,Deg-C,-4.2,K,Deg-C
455,11/17/2021,16:28:08,0,-3.3,K,Deg-C,-4.3,K,Deg-C
456,11/17/2021,16:28:09,0,-3.3,K,Deg-C,-4.3,K,Deg-C
457,11/17/2021,16:28:10,0,-3.3,K,Deg-C,-4.3,K,Deg-C
458,11/17/2021,16:28:11,0,-3.4,K,Deg-C,-4.3,K,Deg-C
459,11/17/2021,16:28:12,0,-3.4,K,Deg-C,-4.3,K,Deg-C
460,11/17/2021,16:28:13,0,-3.4,K,Deg-C,-4.4,K,Deg-C
461,11/17/2021,16:28:14,0,-3.4,K,Deg-C,-4.4,K,Deg-C
462,11/17/2021,16:28:15,0,-3.4,K,Deg-C,-4.4,K,Deg-C
463,11/17/2021,16:28:16,0,-3.4,K,Deg-C,-4.4,K,Deg-C
464,11/17/2021,16:28:17,0,-3.4,K,Deg-C,-4.4,K,Deg-C
465,11/17/2021,16:28:18,0,-3.4,K,Deg-C,-4.5,K,Deg-C
466,11/17/2021,16:28:19,0,-3.5,K,Deg-C,-4.5,K,Deg-C
467,11/17/2021,16:28:20,0,-3.5,K,Deg-C,-4.5,K,Deg-C
468,11/17/2021,16:28:21,0,-3.5,K,Deg-C,-4.5,K,Deg-C
469,11/17/2021,16:28:22,0,-3.5,K,Deg-C,-4.5,K,Deg-C
470,11/17/2021,16:28:23,0,-3.5,K,Deg-C,-4.5,K,Deg-C
471,11/17/2021,16:28:24,0,-3.5,K,Deg-C,-4.5,K,Deg-C
472,11/17/2021,16:28:25,0,-3.5,K,Deg-C,-4.5,K,Deg-C
473,11/17/2021,16:28:26,0,-3.6,K,Deg-C,-4.5,K,Deg-C
474,11/17/2021,16:28:27,0,-3.6,K,Deg-C,-4.5,K,Deg-C
475,11/17/2021,16:28:28,0,-3.6,K,Deg-C,-4.5,K,Deg-C
476,11/17/2021,16:28:29,0,-3.6,K,Deg-C,-4.5,K,Deg-C
477,11/17/2021,16:28:30,0,-3.6,K,Deg-C,-4.5,K,Deg-C
478,11/17/2021,16:28:31,0,-3.6,K,Deg-C,-4.5,K,Deg-C
479,11/17/2021,16:28:32,0,-3.6,K,Deg-C,-4.5,K,Deg-C
480,11/17/2021,16:28:33,0,-3.7,K,Deg-C,-4.5,K,Deg-C
481,11/17/2021,16:28:34,0,-3.7,K,Deg-C,-4.5,K,Deg-C
482,11/17/2021,16:28:35,0,-3.7,K,Deg-C,-4.5,K,Deg-C
483,11/17/2021,16:28:36,0,-3.7,K,Deg-C,-4.5,K,Deg-C
484,11/17/2021,16:28:37,0,-3.7,K,Deg-C,-4.5,K,Deg-C
485,11/17/2021,16:28:38,0,-3.7,K,Deg-C,-4.6,K,Deg-C
486,11/17/2021,16:28:39,0,-3.8,K,Deg-C,-4.6,K,Deg-C
487,11/17/2021,16:28:40,0,-3.7,K,Deg-C,-4.6,K,Deg-C
488,11/17/2021,16:28:41,0,-3.8,K,Deg-C,-4.6,K,Deg-C
489,11/17/2021,16:28:42,0,-3.8,K,Deg-C,-4.6,K,Deg-C
490,11/17/2021,16:28:43,0,-3.8,K,Deg-C,-4.7,K,Deg-C
491,11/17/2021,16:28:44,0,-3.8,K,Deg-C,-4.7,K,Deg-C
492,11/17/2021,16:28:45,0,-3.8,K,Deg-C,-4.7,K,Deg-C
493,11/17/2021,16:28:46,0,-3.8,K,Deg-C,-4.7,K,Deg-C
494,11/17/2021,16:28:47,0,-3.9,K,Deg-C,-4.7,K,Deg-C
495,11/17/2021,16:28:48,0,-3.9,K,Deg-C,-4.7,K,Deg-C
496,11/17/2021,16:28:49,0,-3.9,K,Deg-C,-4.7,K,Deg-C
497,11/17/2021,16:28:50,0,-3.9,K,Deg-C,-4.7,K,Deg-C
498,11/17/2021,16:28:51,0,-3.9,K,Deg-C,-4.7,K,Deg-C
499,11/17/2021,16:28:52,0,-3.9,K,Deg-C,-4.7,K,Deg-C
500,11/17/2021,16:28:53,0,-3.9,K,Deg-C,-4.7,K,Deg-C
501,11/17/2021,16:28:54,0,-3.9,K,Deg-C,-4.7,K,Deg-C
502,11/17/2021,16:28:55,0,-3.9,K,Deg-C,-4.7,K,Deg-C
503,11/17/2021,16:28:56,0,-4,K,Deg-C,-4.7,K,Deg-C
504,11/17/2021,16:28:57,0,-4,K,Deg-C,-4.7,K,Deg-C
505,11/17/2021,16:28:58,0,-4,K,Deg-C,-4.7,K,Deg-C
506,11/17/2021,16:28:59,0,-4,K,Deg-C,-4.7,K,Deg-C
507,11/17/2021,16:29:00,0,-4,K,Deg-C,-4.8,K,Deg-C
508,11/17/2021,16:29:01,0,-4.1,K,Deg-C,-4.7,K,Deg-C
509,11/17/2021,16:29:02,0,-4.1,K,Deg-C,-4.8,K,Deg-C
510,11/17/2021,16:29:03,0,-4.1,K,Deg-C,-4.8,K,Deg-C
511,11/17/2021,16:29:04,0,-4.1,K,Deg-C,-4.8,K,Deg-C
512,11/17/2021,16:29:05,0,-4.1,K,Deg-C,-4.8,K,Deg-C
513,11/17/2021,16:29:06,0,-4.2,K,Deg-C,-4.8,K,Deg-C
514,11/17/2021,16:29:07,0,-4.2,K,Deg-C,-4.8,K,Deg-C
515,11/17/2021,16:29:08,0,-4.2,K,Deg-C,-4.9,K,Deg-C
516,11/17/2021,16:29:09,0,-4.2,K,Deg-C,-4.9,K,Deg-C
517,11/17/2021,16:29:10,0,-4.2,K,Deg-C,-4.9,K,Deg-C
518,11/17/2021,16:29:11,0,-4.3,K,Deg-C,-4.9,K,Deg-C
519,11/17/2021,16:29:12,0,-4.3,K,Deg-C,-5,K,Deg-C
520,11/17/2021,16:29:13,0,-4.3,K,Deg-C,-5,K,Deg-C
521,11/17/2021,16:29:14,0,-4.3,K,Deg-C,-5,K,Deg-C
522,11/17/2021,16:29:15,0,-4.3,K,Deg-C,-5,K,Deg-C
523,11/17/2021,16:29:16,0,-4.3,K,Deg-C,-5,K,Deg-C
524,11/17/2021,16:29:17,0,-4.3,K,Deg-C,-5,K,Deg-C
525,11/17/2021,16:29:18,0,-4.3,K,Deg-C,-5,K,Deg-C
526,11/17/2021,16:29:19,0,-4.3,K,Deg-C,-5,K,Deg-C
527,11/17/2021,16:29:20,0,-4.3,K,Deg-C,-5,K,Deg-C
528,11/17/2021,16:29:21,0,-4.4,K,Deg-C,-5.1,K,Deg-C
529,11/17/2021,16:29:22,0,-4.4,K,Deg-C,-5,K,Deg-C
530,11/17/2021,16:29:23,0,-4.4,K,Deg-C,-5,K,Deg-C
531,11/17/2021,16:29:24,0,-4.4,K,Deg-C,-5,K,Deg-C
532,11/17/2021,16:29:25,0,-4.4,K,Deg-C,-5,K,Deg-C
533,11/17/2021,16:29:26,0,-4.4,K,Deg-C,-5,K,Deg-C
534,11/17/2021,16:29:27,0,-4.5,K,Deg-C,-5,K,Deg-C
535,11/17/2021,16:29:28,0,-4.5,K,Deg-C,-5,K,Deg-C
536,11/17/2021,16:29:29,0,-4.5,K,Deg-C,-5,K,Deg-C
537,11/17/2021,16:29:30,0,-4.5,K,Deg-C,-5,K,Deg-C
538,11/17/2021,16:29:31,0,-4.5,K,Deg-C,-5,K,Deg-C
539,11/17/2021,16:29:32,0,-4.5,K,Deg-C,-5.1,K,Deg-C
540,11/17/2021,16:29:33,0,-4.5,K,Deg-C,-5.1,K,Deg-C
541,11/17/2021,16:29:34,0,-4.5,K,Deg-C,-5.1,K,Deg-C
542,11/17/2021,16:29:35,0,-4.5,K,Deg-C,-5.1,K,Deg-C
543,11/17/2021,16:29:36,0,-4.6,K,Deg-C,-5.2,K,Deg-C
544,11/17/2021,16:29:37,0,-4.6,K,Deg-C,-5.2,K,Deg-C
545,11/17/2021,16:29:38,0,-4.6,K,Deg-C,-5.3,K,Deg-C
546,11/17/2021,16:29:39,0,-4.6,K,Deg-C,-5.3,K,Deg-C
547,11/17/2021,16:29:40,0,-4.6,K,Deg-C,-5.3,K,Deg-C
548,11/17/2021,16:29:41,0,-4.6,K,Deg-C,-5.3,K,Deg-C
549,11/17/2021,16:29:42,0,-4.6,K,Deg-C,-5.3,K,Deg-C
550,11/17/2021,16:29:43,0,-4.6,K,Deg-C,-5.3,K,Deg-C
551,11/17/2021,16:29:44,0,-4.6,K,Deg-C,-5.3,K,Deg-C
552,11/17/2021,16:29:45,0,-4.6,K,Deg-C,-5.3,K,Deg-C
553,11/17/2021,16:29:46,0,-4.7,K,Deg-C,-5.3,K,Deg-C
554,11/17/2021,16:29:47,0,-4.7,K,Deg-C,-5.3,K,Deg-C
555,11/17/2021,16:29:48,0,-4.7,K,Deg-C,-5.3,K,Deg-C
556,11/17/2021,16:29:49,0,-4.7,K,Deg-C,-5.3,K,Deg-C
557,11/17/2021,16:29:50,0,-4.7,K,Deg-C,-5.3,K,Deg-C
558,11/17/2021,16:29:51,0,-4.7,K,Deg-C,-5.3,K,Deg-C
559,11/17/2021,16:29:52,0,-4.7,K,Deg-C,-5.3,K,Deg-C
560,11/17/2021,16:29:53,0,-4.7,K,Deg-C,-5.4,K,Deg-C
561,11/17/2021,16:29:54,0,-4.7,K,Deg-C,-5.4,K,Deg-C
562,11/17/2021,16:29:55,0,-4.7,K,Deg-C,-5.4,K,Deg-C
563,11/17/2021,16:29:56,0,-4.8,K,Deg-C,-5.4,K,Deg-C
564,11/17/2021,16:29:57,0,-4.8,K,Deg-C,-5.4,K,Deg-C
565,11/17/2021,16:29:58,0,-4.8,K,Deg-C,-5.5,K,Deg-C
566,11/17/2021,16:29:59,0,-4.8,K,Deg-C,-5.5,K,Deg-C
567,11/17/2021,16:30:00,0,-4.8,K,Deg-C,-5.5,K,Deg-C
568,11/17/2021,16:30:01,0,-4.8,K,Deg-C,-5.6,K,Deg-C
569,11/17/2021,16:30:02,0,-4.9,K,Deg-C,-5.6,K,Deg-C
570,11/17/2021,16:30:03,0,-4.9,K,Deg-C,-5.7,K,Deg-C
571,11/17/2021,16:30:04,0,-4.9,K,Deg-C,-5.7,K,Deg-C
572,11/17/2021,16:30:05,0,-4.9,K,Deg-C,-5.7,K,Deg-C
573,11/17/2021,16:30:06,0,-4.9,K,Deg-C,-5.7,K,Deg-C
574,11/17/2021,16:30:07,0,-4.9,K,Deg-C,-5.7,K,Deg-C
575,11/17/2021,16:30:08,0,-4.9,K,Deg-C,-5.8,K,Deg-C
576,11/17/2021,16:30:09,0,-4.9,K,Deg-C,-5.8,K,Deg-C
577,11/17/2021,16:30:10,0,-4.9,K,Deg-C,-5.8,K,Deg-C
578,11/17/2021,16:30:11,0,-5,K,Deg-C,-5.8,K,Deg-C
579,11/17/2021,16:30:12,0,-5,K,Deg-C,-5.8,K,Deg-C
580,11/17/2021,16:30:13,0,-5,K,Deg-C,-5.8,K,Deg-C
581,11/17/2021,16:30:14,0,-5,K,Deg-C,-5.8,K,Deg-C
582,11/17/2021,16:30:15,0,-5,K,Deg-C,-5.8,K,Deg-C
583,11/17/2021,16:30:16,0,-5,K,Deg-C,-5.9,K,Deg-C
584,11/17/2021,16:30:17,0,-5,K,Deg-C,-5.8,K,Deg-C
585,11/17/2021,16:30:18,0,-5,K,Deg-C,-5.9,K,Deg-C
586,11/17/2021,16:30:19,0,-5,K,Deg-C,-5.9,K,Deg-C
587,11/17/2021,16:30:20,0,-5,K,Deg-C,-5.9,K,Deg-C
588,11/17/2021,16:30:21,0,-5.1,K,Deg-C,-5.9,K,Deg-C
589,11/17/2021,16:30:22,0,-5.1,K,Deg-C,-5.9,K,Deg-C
590,11/17/2021,16:30:23,0,-5.1,K,Deg-C,-5.9,K,Deg-C
591,11/17/2021,16:30:24,0,-5.1,K,Deg-C,-5.9,K,Deg-C
592,11/17/2021,16:30:25,0,-5.1,K,Deg-C,-5.9,K,Deg-C
593,11/17/2021,16:30:26,0,-5.1,K,Deg-C,-5.9,K,Deg-C
594,11/17/2021,16:30:27,0,-5.1,K,Deg-C,-5.9,K,Deg-C
595,11/17/2021,16:30:28,0,-5.1,K,Deg-C,-5.9,K,Deg-C
596,11/17/2021,16:30:29,0,-5.2,K,Deg-C,-5.9,K,Deg-C
597,11/17/2021,16:30:30,0,-5.2,K,Deg-C,-5.9,K,Deg-C
598,11/17/2021,16:30:31,0,-5.2,K,Deg-C,-5.9,K,Deg-C
599,11/17/2021,16:30:32,0,-5.2,K,Deg-C,-5.9,K,Deg-C
600,11/17/2021,16:30:33,0,-5.2,K,Deg-C,-6,K,Deg-C
601,11/17/2021,16:30:34,0,-5.2,K,Deg-C,-6,K,Deg-C
602,11/17/2021,16:30:35,0,-5.2,K,Deg-C,-6,K,Deg-C
603,11/17/2021,16:30:36,0,-5.2,K,Deg-C,-6,K,Deg-C
604,11/17/2021,16:30:37,0,-5.3,K,Deg-C,-6,K,Deg-C
605,11/17/2021,16:30:38,0,-5.3,K,Deg-C,-6.1,K,Deg-C
606,11/17/2021,16:30:39,0,-5.3,K,Deg-C,-6.1,K,Deg-C
607,11/17/2021,16:30:40,0,-5.3,K,Deg-C,-6.2,K,Deg-C
608,11/17/2021,16:30:41,0,-5.3,K,Deg-C,-6.2,K,Deg-C
609,11/17/2021,16:30:42,0,-5.4,K,Deg-C,-6.2,K,Deg-C
610,11/17/2021,16:30:43,0,-5.4,K,Deg-C,-6.3,K,Deg-C
611,11/17/2021,16:30:44,0,-5.4,K,Deg-C,-6.3,K,Deg-C
612,11/17/2021,16:30:45,0,-5.4,K,Deg-C,-6.3,K,Deg-C
613,11/17/2021,16:30:46,0,-5.4,K,Deg-C,-6.3,K,Deg-C
614,11/17/2021,16:30:47,0,-5.5,K,Deg-C,-6.3,K,Deg-C
615,11/17/2021,16:30:48,0,-5.5,K,Deg-C,-6.3,K,Deg-C
616,11/17/2021,16:30:49,0,-5.5,K,Deg-C,-6.3,K,Deg-C
617,11/17/2021,16:30:50,0,-5.5,K,Deg-C,-6.3,K,Deg-C
618,11/17/2021,16:30:51,0,-5.5,K,Deg-C,-6.3,K,Deg-C
619,11/17/2021,16:30:52,0,-5.5,K,Deg-C,-6.3,K,Deg-C
620,11/17/2021,16:30:53,0,-5.5,K,Deg-C,-6.3,K,Deg-C
621,11/17/2021,16:30:54,0,-5.5,K,Deg-C,-6.3,K,Deg-C
622,11/17/2021,16:30:55,0,-5.5,K,Deg-C,-6.3,K,Deg-C
623,11/17/2021,16:30:56,0,-5.6,K,Deg-C,-6.3,K,Deg-C
624,11/17/2021,16:30:57,0,-5.5,K,Deg-C,-6.3,K,Deg-C
625,11/17/2021,16:30:58,0,-5.6,K,Deg-C,-6.2,K,Deg-C
626,11/17/2021,16:30:59,0,-5.6,K,Deg-C,-6.2,K,Deg-C
627,11/17/2021,16:31:00,0,-5.6,K,Deg-C,-6.2,K,Deg-C
628,11/17/2021,16:31:01,0,-5.6,K,Deg-C,-6.2,K,Deg-C
629,11/17/2021,16:31:02,0,-5.6,K,Deg-C,-6.2,K,Deg-C
630,11/17/2021,16:31:03,0,-5.6,K,Deg-C,-6.2,K,Deg-C
631,11/17/2021,16:31:04,0,-5.6,K,Deg-C,-6.2,K,Deg-C
632,11/17/2021,16:31:05,0,-5.6,K,Deg-C,-6.2,K,Deg-C
633,11/17/2021,16:31:06,0,-5.6,K,Deg-C,-6.2,K,Deg-C
634,11/17/2021,16:31:07,0,-5.7,K,Deg-C,-6.2,K,Deg-C
635,11/17/2021,16:31:08,0,-5.7,K,Deg-C,-6.2,K,Deg-C
636,11/17/2021,16:31:09,0,-5.7,K,Deg-C,-6.2,K,Deg-C
637,11/17/2021,16:31:10,0,-5.7,K,Deg-C,-6.2,K,Deg-C
638,11/17/2021,16:31:11,0,-5.7,K,Deg-C,-6.3,K,Deg-C
639,11/17/2021,16:31:12,0,-5.7,K,Deg-C,-6.3,K,Deg-C
640,11/17/2021,16:31:13,0,-5.8,K,Deg-C,-6.3,K,Deg-C
641,11/17/2021,16:31:14,0,-5.8,K,Deg-C,-6.4,K,Deg-C
642,11/17/2021,16:31:15,0,-5.8,K,Deg-C,-6.4,K,Deg-C
643,11/17/2021,16:31:16,0,-5.8,K,Deg-C,-6.4,K,Deg-C
644,11/17/2021,16:31:17,0,-5.8,K,Deg-C,-6.4,K,Deg-C
645,11/17/2021,16:31:18,0,-5.8,K,Deg-C,-6.5,K,Deg-C
646,11/17/2021,16:31:19,0,-5.8,K,Deg-C,-6.6,K,Deg-C
647,11/17/2021,16:31:20,0,-5.9,K,Deg-C,-6.6,K,Deg-C
648,11/17/2021,16:31:21,0,-5.9,K,Deg-C,-6.6,K,Deg-C
649,11/17/2021,16:31:22,0,-5.9,K,Deg-C,-6.6,K,Deg-C
650,11/17/2021,16:31:23,0,-5.9,K,Deg-C,-6.7,K,Deg-C
651,11/17/2021,16:31:24,0,-5.9,K,Deg-C,-6.8,K,Deg-C
652,11/17/2021,16:31:25,0,-5.9,K,Deg-C,-6.8,K,Deg-C
653,11/17/2021,16:31:26,0,-5.9,K,Deg-C,-6.8,K,Deg-C
654,11/17/2021,16:31:27,0,-5.9,K,Deg-C,-6.8,K,Deg-C
655,11/17/2021,16:31:28,0,-6,K,Deg-C,-6.9,K,Deg-C
656,11/17/2021,16:31:29,0,-6,K,Deg-C,-6.9,K,Deg-C
657,11/17/2021,16:31:30,0,-6,K,Deg-C,-6.9,K,Deg-C
658,11/17/2021,16:31:31,0,-6,K,Deg-C,-6.9,K,Deg-C
