DateTime,TemperatureC,Group
3/1/2022 17:27,-2.5,11_2_3_U
3/1/2022 17:57,-2,11_2_3_U
3/1/2022 18:27,-2,11_2_3_U
3/1/2022 18:57,-2,11_2_3_U
3/1/2022 19:27,-2,11_2_3_U
3/1/2022 19:57,-2,11_2_3_U
3/1/2022 20:27,-1.5,11_2_3_U
3/1/2022 20:57,-1.5,11_2_3_U
3/1/2022 21:27,-1.5,11_2_3_U
3/1/2022 21:57,-0.9,11_2_3_U
3/1/2022 22:27,-0.9,11_2_3_U
3/1/2022 22:57,-0.4,11_2_3_U
3/1/2022 23:27,-0.4,11_2_3_U
3/1/2022 23:57,-0.9,11_2_3_U
3/2/2022 0:27,-2,11_2_3_U
3/2/2022 0:57,-3,11_2_3_U
3/2/2022 1:27,-4,11_2_3_U
3/2/2022 1:57,-4.5,11_2_3_U
3/2/2022 2:27,-5.5,11_2_3_U
3/2/2022 2:57,-6,11_2_3_U
3/2/2022 3:27,-6.5,11_2_3_U
3/2/2022 3:57,-7,11_2_3_U
3/2/2022 4:27,-7.5,11_2_3_U
3/2/2022 4:57,-8,11_2_3_U
3/2/2022 5:27,-8.5,11_2_3_U
3/2/2022 5:57,-9,11_2_3_U
3/2/2022 6:27,-9,11_2_3_U
3/2/2022 6:57,-9.5,11_2_3_U
3/2/2022 7:27,-9,11_2_3_U
3/2/2022 7:57,-7.5,11_2_3_U
3/2/2022 8:27,-6.5,11_2_3_U
3/2/2022 8:57,-5.5,11_2_3_U
3/2/2022 9:27,-5,11_2_3_U
3/2/2022 9:57,-3.5,11_2_3_U
3/2/2022 10:27,-4,11_2_3_U
3/2/2022 10:57,-3,11_2_3_U
3/2/2022 11:27,-2.5,11_2_3_U
3/2/2022 11:57,1.1,11_2_3_U
3/2/2022 12:27,1.1,11_2_3_U
3/2/2022 12:57,-0.9,11_2_3_U
3/2/2022 13:27,0.1,11_2_3_U
3/2/2022 13:57,-0.9,11_2_3_U
3/2/2022 14:27,-0.4,11_2_3_U
3/2/2022 14:57,-0.9,11_2_3_U
3/2/2022 15:27,-0.9,11_2_3_U
3/2/2022 15:57,-0.9,11_2_3_U
3/2/2022 16:27,-0.9,11_2_3_U
3/2/2022 16:57,-1.5,11_2_3_U
3/2/2022 17:27,-2.5,11_2_3_U
3/2/2022 17:57,-3,11_2_3_U
3/2/2022 18:27,-3.5,11_2_3_U
3/2/2022 18:57,-3,11_2_3_U
3/2/2022 19:27,-3,11_2_3_U
3/2/2022 19:57,-3.5,11_2_3_U
3/2/2022 20:27,-3,11_2_3_U
3/2/2022 20:57,-3,11_2_3_U
3/2/2022 21:27,-3,11_2_3_U
3/2/2022 21:57,-3,11_2_3_U
3/2/2022 22:27,-3,11_2_3_U
3/2/2022 22:57,-3.5,11_2_3_U
3/2/2022 23:27,-3.5,11_2_3_U
3/2/2022 23:57,-3.5,11_2_3_U
3/3/2022 0:27,-3.5,11_2_3_U
3/3/2022 0:57,-3.5,11_2_3_U
3/3/2022 1:27,-3.5,11_2_3_U
3/3/2022 1:57,-3.5,11_2_3_U
3/3/2022 2:27,-3.5,11_2_3_U
3/3/2022 2:57,-4,11_2_3_U
3/3/2022 3:27,-4,11_2_3_U
3/3/2022 3:57,-4,11_2_3_U
3/3/2022 4:27,-4.5,11_2_3_U
3/3/2022 4:57,-4.5,11_2_3_U
3/3/2022 5:27,-5,11_2_3_U
3/3/2022 5:57,-5.5,11_2_3_U
3/3/2022 6:27,-6,11_2_3_U
3/3/2022 6:57,-6.5,11_2_3_U
3/3/2022 7:27,-7,11_2_3_U
3/3/2022 7:57,-8.5,11_2_3_U
3/3/2022 8:27,-9.5,11_2_3_U
3/3/2022 8:57,-10,11_2_3_U
3/3/2022 9:27,-9.5,11_2_3_U
3/3/2022 9:57,-9,11_2_3_U
3/3/2022 10:27,-8,11_2_3_U
3/3/2022 10:57,-7,11_2_3_U
3/3/2022 11:27,-7.5,11_2_3_U
3/3/2022 11:57,-5,11_2_3_U
3/3/2022 12:27,-6.5,11_2_3_U
3/3/2022 12:57,-7,11_2_3_U
3/3/2022 13:27,-6.5,11_2_3_U
3/3/2022 13:57,-7.5,11_2_3_U
3/3/2022 14:27,-7,11_2_3_U
3/3/2022 14:57,-7.5,11_2_3_U
3/3/2022 15:27,-7.5,11_2_3_U
3/3/2022 15:57,-8,11_2_3_U
3/3/2022 16:27,-8.5,11_2_3_U
3/3/2022 16:57,-9,11_2_3_U
3/3/2022 17:27,-10,11_2_3_U
3/3/2022 17:57,-10.5,11_2_3_U
3/3/2022 18:27,-11,11_2_3_U
3/3/2022 18:57,-11.5,11_2_3_U
3/3/2022 19:27,-11.5,11_2_3_U
3/3/2022 19:57,-12,11_2_3_U
3/3/2022 20:27,-12,11_2_3_U
3/3/2022 20:57,-12.5,11_2_3_U
3/3/2022 21:27,-13,11_2_3_U
3/3/2022 21:57,-13,11_2_3_U
3/3/2022 22:27,-13.5,11_2_3_U
3/3/2022 22:57,-13.5,11_2_3_U
3/3/2022 23:27,-14,11_2_3_U
3/3/2022 23:57,-14,11_2_3_U
3/4/2022 0:27,-14.5,11_2_3_U
3/4/2022 0:57,-14.5,11_2_3_U
3/4/2022 1:27,-14.5,11_2_3_U
3/4/2022 1:57,-15,11_2_3_U
3/4/2022 2:27,-15.5,11_2_3_U
3/4/2022 2:57,-15.5,11_2_3_U
3/4/2022 3:27,-15.5,11_2_3_U
3/4/2022 3:57,-16,11_2_3_U
3/4/2022 4:27,-17,11_2_3_U
3/4/2022 4:57,-16,11_2_3_U
3/4/2022 5:27,-16,11_2_3_U
3/4/2022 5:57,-16.5,11_2_3_U
3/4/2022 6:27,-16.5,11_2_3_U
3/4/2022 6:57,-17,11_2_3_U
3/4/2022 7:27,-16,11_2_3_U
3/4/2022 7:57,-15,11_2_3_U
3/4/2022 8:27,-14,11_2_3_U
3/4/2022 8:57,-12,11_2_3_U
3/4/2022 9:27,-9.5,11_2_3_U
3/4/2022 9:57,-9,11_2_3_U
3/4/2022 10:27,-5.5,11_2_3_U
3/4/2022 10:57,-4.5,11_2_3_U
3/4/2022 11:27,-5,11_2_3_U
3/4/2022 11:57,0.1,11_2_3_U
3/4/2022 12:27,-2,11_2_3_U
3/4/2022 12:57,-3.5,11_2_3_U
3/4/2022 13:27,-3,11_2_3_U
3/4/2022 13:57,-3,11_2_3_U
3/4/2022 14:27,-3,11_2_3_U
3/4/2022 14:57,-3,11_2_3_U
3/4/2022 15:27,-3,11_2_3_U
3/4/2022 15:57,-3.5,11_2_3_U
3/4/2022 16:27,-3.5,11_2_3_U
3/4/2022 16:57,-4,11_2_3_U
3/4/2022 17:27,-4,11_2_3_U
3/4/2022 17:57,-4.5,11_2_3_U
3/4/2022 18:27,-4.5,11_2_3_U
3/4/2022 18:57,-5,11_2_3_U
3/4/2022 19:27,-5,11_2_3_U
3/4/2022 19:57,-5,11_2_3_U
3/4/2022 20:27,-5,11_2_3_U
3/4/2022 20:57,-5,11_2_3_U
3/4/2022 21:27,-5,11_2_3_U
3/4/2022 21:57,-5.5,11_2_3_U
3/4/2022 22:27,-5.5,11_2_3_U
3/4/2022 22:57,-5.5,11_2_3_U
3/4/2022 23:27,-5.5,11_2_3_U
3/4/2022 23:57,-5.5,11_2_3_U
3/5/2022 0:27,-5.5,11_2_3_U
3/5/2022 0:57,-5.5,11_2_3_U
3/5/2022 1:27,-5.5,11_2_3_U
3/5/2022 1:57,-5.5,11_2_3_U
3/5/2022 2:27,-5.5,11_2_3_U
3/5/2022 2:57,-5.5,11_2_3_U
3/5/2022 3:27,-5.5,11_2_3_U
3/5/2022 3:57,-6,11_2_3_U
3/5/2022 4:27,-6.5,11_2_3_U
3/5/2022 4:57,-7,11_2_3_U
3/5/2022 5:27,-7,11_2_3_U
3/5/2022 5:57,-7.5,11_2_3_U
3/5/2022 6:27,-7.5,11_2_3_U
3/5/2022 6:57,-7.5,11_2_3_U
3/5/2022 7:27,-7.5,11_2_3_U
3/5/2022 7:57,-6.5,11_2_3_U
3/5/2022 8:27,-5.5,11_2_3_U
3/5/2022 8:57,-4.5,11_2_3_U
3/5/2022 9:27,-3,11_2_3_U
3/5/2022 9:57,-2,11_2_3_U
3/5/2022 10:27,0.6,11_2_3_U
3/5/2022 10:57,0.6,11_2_3_U
3/5/2022 11:27,0.1,11_2_3_U
3/5/2022 11:57,2.6,11_2_3_U
3/5/2022 12:27,3.6,11_2_3_U
3/5/2022 12:57,2.1,11_2_3_U
3/5/2022 13:27,2.1,11_2_3_U
3/5/2022 13:57,2.1,11_2_3_U
3/5/2022 14:27,2.1,11_2_3_U
3/5/2022 14:57,2.1,11_2_3_U
3/5/2022 15:27,2.1,11_2_3_U
3/5/2022 15:57,2.1,11_2_3_U
3/5/2022 16:27,1.6,11_2_3_U
3/5/2022 16:57,0.6,11_2_3_U
3/5/2022 17:27,0.1,11_2_3_U
